<pixelCNNMADE.PixelCNNMADE object at 0x7f78092622b0>
         Train  Validation
863   0.086780         NaN
864   0.089460         NaN
865   0.084939         NaN
866   0.083952         NaN
867   0.087773         NaN
868   0.082837         NaN
869   0.082647         NaN
870   0.082237         NaN
871   0.082204         NaN
872   0.089997         NaN
873   0.082170         NaN
874   0.083030         NaN
875   0.084585         NaN
876   0.081007         NaN
877   0.081553         NaN
878   0.080519         NaN
879   0.083555         NaN
880   0.076110         NaN
881   0.081927         NaN
882   0.082763         NaN
883   0.081366         NaN
884   0.082835         NaN
885   0.081208         NaN
886   0.082932         NaN
887   0.082999         NaN
888   0.077157         NaN
889   0.082709         NaN
890   0.089936         NaN
891   0.088109         NaN
892   0.083098         NaN
893   0.086700         NaN
894   0.090447         NaN
895   0.090436         NaN
896   0.092967         NaN
897   0.088844         NaN
898   0.088499         NaN
899   0.083445         NaN
900   0.091385    0.082907
901   0.084692         NaN
902   0.087662         NaN
903   0.079797         NaN
904   0.089009         NaN
905   0.086723         NaN
906   0.088642         NaN
907   0.083830         NaN
908   0.091082         NaN
909   0.090647         NaN
910   0.086325         NaN
911   0.094662         NaN
912   0.095322         NaN
913   0.089144         NaN
914   0.090246         NaN
915   0.089136         NaN
916   0.080064         NaN
917   0.085697         NaN
918   0.085042         NaN
919   0.086275         NaN
920   0.086194         NaN
921   0.086458         NaN
922   0.083343         NaN
923   0.083172         NaN
924   0.083218         NaN
925   0.078000         NaN
926   0.081885         NaN
927   0.084474         NaN
928   0.078206         NaN
929   0.081535         NaN
930   0.082605         NaN
931   0.078834         NaN
932   0.080961         NaN
933   0.080866         NaN
934   0.080270         NaN
935   0.078919         NaN
936   0.078003         NaN
937   0.081549         NaN
938   0.078741         NaN
939   0.080996         NaN
940   0.082782         NaN
941   0.078448         NaN
942   0.078642         NaN
943   0.075746         NaN
944   0.078912         NaN
945   0.078537         NaN
946   0.078566         NaN
947   0.078238         NaN
948   0.075654         NaN
949   0.079248         NaN
950   0.076220         NaN
951   0.075815         NaN
952   0.081303         NaN
953   0.074876         NaN
954   0.076059         NaN
955   0.078099         NaN
956   0.074955         NaN
957   0.079701         NaN
958   0.074246         NaN
959   0.077824         NaN
960   0.077860         NaN
961   0.081203         NaN
962   0.077026         NaN
963   0.076415         NaN
964   0.075144         NaN
965   0.074801         NaN
966   0.075064         NaN
967   0.076555         NaN
968   0.076250         NaN
969   0.074669         NaN
970   0.070748         NaN
971   0.073443         NaN
972   0.076826         NaN
973   0.074124         NaN
974   0.075212         NaN
975   0.074760         NaN
976   0.074955         NaN
977   0.075911         NaN
978   0.076603         NaN
979   0.074658         NaN
980   0.075901         NaN
981   0.078299         NaN
982   0.074750         NaN
983   0.072787         NaN
984   0.072771         NaN
985   0.075739         NaN
986   0.073843         NaN
987   0.073124         NaN
988   0.072879         NaN
989   0.075411         NaN
990   0.074194         NaN
991   0.073969         NaN
992   0.072371         NaN
993   0.075206         NaN
994   0.075216         NaN
995   0.077522         NaN
996   0.074884         NaN
997   0.074607         NaN
998   0.077049         NaN
999   0.074695         NaN
1000  0.070594    0.074129
1001  0.073036         NaN
1002  0.075279         NaN
1003  0.074831         NaN
1004  0.075193         NaN
1005  0.076082         NaN
1006  0.074728         NaN
1007  0.074237         NaN
1008  0.074191         NaN
1009  0.073812         NaN
1010  0.073730         NaN
1011  0.077490         NaN
1012  0.071503         NaN
1013  0.076779         NaN
1014  0.074834         NaN
1015  0.073511         NaN
1016  0.074452         NaN
1017  0.075452         NaN
1018  0.073885         NaN
1019  0.075876         NaN
1020  0.076847         NaN
1021  0.074010         NaN
1022  0.075593         NaN
1023  0.073255         NaN
1024  0.073567         NaN
1025  0.074606         NaN
1026  0.073823         NaN
1027  0.073128         NaN
1028  0.070292         NaN
1029  0.071853         NaN
1030  0.074240         NaN
1031  0.076010         NaN
1032  0.071624         NaN
1033  0.072474         NaN
1034  0.072320         NaN
1035  0.069633         NaN
1036  0.072176         NaN
1037  0.070877         NaN
1038  0.072098         NaN
1039  0.072576         NaN
1040  0.069142         NaN
1041  0.069460         NaN
1042  0.071848         NaN
1043  0.070388         NaN
1044  0.073666         NaN
1045  0.071802         NaN
1046  0.072594         NaN
1047  0.071040         NaN
1048  0.072485         NaN
1049  0.071103         NaN
1050  0.073848         NaN
1051  0.072800         NaN
1052  0.073596         NaN
1053  0.071265         NaN
1054  0.071481         NaN
1055  0.070169         NaN
1056  0.070645         NaN
1057  0.072651         NaN
1058  0.071451         NaN
1059  0.075389         NaN
1060  0.073575         NaN
1061  0.072451         NaN
1062  0.072688         NaN
1063  0.072012         NaN
1064  0.073163         NaN
1065  0.074608         NaN
1066  0.074127         NaN
1067  0.075099         NaN
1068  0.068723         NaN
1069  0.071736         NaN
1070  0.075385         NaN
1071  0.073339         NaN
1072  0.077196         NaN
