Name: PixelCNN
Factorised: False
Learning rate: 0.001

         Train  Validation
1169  0.081646         NaN
1170  0.079177         NaN
1171  0.075110         NaN
1172  0.073729         NaN
1173  0.078108         NaN
1174  0.080276         NaN
1175  0.075067         NaN
1176  0.080214         NaN
1177  0.078997         NaN
1178  0.076276         NaN
1179  0.079836         NaN
1180  0.077612         NaN
1181  0.078778         NaN
1182  0.075854         NaN
1183  0.080330         NaN
1184  0.080564         NaN
1185  0.077721         NaN
1186  0.079573         NaN
1187  0.075326         NaN
1188  0.075663         NaN
1189  0.077270         NaN
1190  0.078682         NaN
1191  0.076094         NaN
1192  0.073047         NaN
1193  0.071873         NaN
1194  0.076398         NaN
1195  0.077004         NaN
1196  0.079334         NaN
1197  0.078566         NaN
1198  0.075263         NaN
1199  0.078235         NaN
1200  0.081814    0.077130
1201  0.076530         NaN
1202  0.079925         NaN
1203  0.073807         NaN
1204  0.080181         NaN
1205  0.078989         NaN
1206  0.080399         NaN
1207  0.080123         NaN
1208  0.079619         NaN
1209  0.079423         NaN
1210  0.080039         NaN
1211  0.081152         NaN
1212  0.081120         NaN
1213  0.078414         NaN
1214  0.080348         NaN
1215  0.082636         NaN
1216  0.078006         NaN
1217  0.076427         NaN
1218  0.082635         NaN
1219  0.079072         NaN
1220  0.080166         NaN
1221  0.076313         NaN
1222  0.076436         NaN
1223  0.075627         NaN
1224  0.077080         NaN
1225  0.079218         NaN
1226  0.075408         NaN
1227  0.079586         NaN
1228  0.078501         NaN
1229  0.080475         NaN
1230  0.075637         NaN
1231  0.075385         NaN
1232  0.072076         NaN
1233  0.076659         NaN
